"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
109,"1","2024-07-27T20:17:11.790609Z",110,"/data/upload/4/70677ba6-c3cc4503-31ba-41_RD_SG_3.jpg","[{""points"":[[47.29599458577173,82.29063668981092],[47.77563137213025,81.77902411769517],[48.43113498015356,81.67243816517107],[48.830832302118985,81.35268030759872],[48.99071123090516,80.7984333544733],[48.31921973000324,79.47676754317429],[47.72766769349439,79.00778935206819],[47.29599458577173,78.53881116096207],[47.04018829971385,78.41090801793312],[46.80036990653459,78.62407992298137],[46.49659994184086,78.87988620903924],[46.09690261987543,79.09305811408748],[45.87307211957478,79.68993944822252],[45.87307211957478,80.32945516336721],[46.25678154866159,80.94765368800708],[46.720430442141506,81.69375535567589],[47.024200406835234,82.33327107082059]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[49.23052962408442,87.34281083945402],[49.67819062468571,86.63934355279486],[48.94274755226932,84.42235574029326],[49.50232380302093,82.90883521445082],[49.56627537453539,81.62980378416141],[47.807607157887475,78.68803149449583],[46.736418335020126,77.49426882622575],[46.43264837032639,76.17260301492671],[46.11289051275405,75.66099044281096],[45.505350583366585,76.36445772947012],[44.51410122489231,76.57762963451835],[43.47488818778219,76.68421558704247],[43.0272271871809,78.04851577935113],[42.61154197233685,80.26550359185273],[43.28303347323878,83.59098531060515],[43.299021366117394,86.72461231481414],[44.17835547444135,86.12773098067909],[45.20158061867286,86.83119826733827],[46.59252729911256,87.10832174390096],[47.535812978950986,86.08509659966944],[48.35119551576047,86.27695131421285]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[57.26872614438702,10.21360047730047],[57.55751810363411,10.983712368626074],[57.738013078163554,11.104042351645699],[57.783136821795914,11.573329285422238],[57.981681293778294,11.801956253159528],[58.04485453486361,12.187012198822329],[58.351695991563645,12.511903152975318],[58.77585918170782,12.908992096940084],[59.200022371852015,12.836794107128307],[59.20904712057848,12.391573169955693],[59.00147789986963,11.477065299006538],[58.57731470972545,10.670854412775046],[58.459992976281306,10.177501482394582],[58.62243845335781,10.033105502771031],[58.532190966093076,9.611950562202342],[58.50511671991367,8.950135655594401],[58.21632476066657,8.059693781249171],[57.71093883198414,8.252221754080573],[57.602641847266476,8.589145706535524],[57.647765590898835,9.64804955710823],[57.521419108728225,10.045138501072994]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[58.55220432980205,4.701913113757512],[61.1902066547739,10.883898360156213],[62.42127440642745,18.728624465931112],[62.581153335213614,24.931926902834633],[64.21191840883257,19.517360514609567],[64.00407580141055,17.00193203504044],[63.972100015653325,14.827578603548485],[63.74826951535268,13.036934601143347],[62.101516548855095,10.180431073497049],[60.918412475837414,8.624276166644963],[60.48673936811475,6.492557116162653],[60.071054153270694,5.7251382579890215],[59.44752633100462,5.192208495368444]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[53.07316450993481,37.236407606418545],[52.90087385242943,37.48800666182321],[52.71217456087594,38.58191559836527],[52.991121339694146,38.964783726154984],[53.975639382581996,39.238260960290496],[54.17254299115957,38.59285468773068],[54.01666096770232,38.089656576921335],[53.458767410065875,37.37861576816901]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",83.614,"2024-07-27T20:17:11.790632Z"
110,"1","2024-07-27T20:18:03.007976Z",111,"/data/upload/4/cd9c7c2a-c5af2f59-f6a3-4f_RD_SG_2.jpg","[{""points"":[[54.28888355155807,11.927306446120427],[53.536230701144646,13.66677081152034],[54.088176124781164,14.937917847774123],[54.23870669486385,17.614016871466298],[54.037999268086935,19.55418866364312],[53.28534641767351,21.226750553450728],[53.636584414533104,25.77611889372743],[53.13481584759082,30.32548723400412],[52.18145557040048,40.227053621665156],[53.73693812792156,43.43837245009578],[52.13127871370625,47.98774079037247],[50.67614986957364,51.26596209439538],[48.86978302858142,58.75903936073347],[48.217483891556455,65.64999434674081],[48.317837604944906,68.4598983216176],[49.12066731205256,78.36146470927864],[50.575796156185184,76.95651272184024],[50.02385073254867,75.75226816117878],[49.7227895923833,65.11477454200238],[49.62243587899484,58.290722031587336],[51.57933329006975,51.13215714321077],[53.68676127122733,47.051106132080214],[55.99489667916183,40.7622734264036],[57.24931809651754,34.6072456719116],[58.553916370567485,25.909923844912036],[59.75816093122896,19.487286188050817],[62.16665005255191,17.54711439587399],[63.320717756519166,14.670307945404906],[61.765235198998084,12.529428726451167],[60.86205177850198,9.652622275982079],[58.65427008395593,9.585719800389777],[56.79772638626949,9.652622275982079],[55.54330496891377,7.645548008212949],[53.83729184131002,7.0434257278822106],[53.536230701144646,8.71598761768982],[51.62951014676398,9.184304946835951],[52.53269356726008,12.462526250858863]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",48.208,"2024-07-27T20:18:03.008001Z"
111,"1","2024-07-27T20:19:10.887867Z",112,"/data/upload/4/da5f97c2-c5af2f59-f6a3-4f_RD_SG_3.jpg","[{""points"":[[54.49512942318081,36.24411251811677],[54.14678314708773,36.003873707018094],[53.88252045487917,36.24411251811677],[53.70234134655516,37.044908555112386],[53.606245822115696,37.8617205128479],[53.58222194100581,39.1750260135207],[53.642281643780485,40.28012454457465],[53.90654433598905,41.209047947489545],[54.42305777985121,41.673509648947],[54.85548763982884,42.00984398448515],[55.095726450927515,41.161000185269806],[54.96359510482325,39.847694684597016],[54.927559283158445,38.37422997652509],[54.74738017483444,37.14100407955186]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",51.629,"2024-07-27T20:19:10.887890Z"
112,"1","2024-07-27T20:20:11.983641Z",113,"/data/upload/4/661f9ba4-c163c5f8-f5ff-49_RD_SG_2.jpg","[{""points"":[[49.56034601008802,15.97759071750703],[49.86411597478175,15.188854668828577],[49.80016440326728,13.845871667024722],[49.86411597478175,12.183130807648519],[50.183873832354095,10.797513424835019],[49.86411597478175,10.435121186253026],[49.4484307599377,10.989368139378426],[49.30453972403014,11.96995890260029],[49.160648688122585,12.780012141783567],[48.93681818782195,13.952457619548838],[49.24058815251568,15.465978145391276],[48.72897558039992,16.148128241545617],[48.53712086585651,17.25662214779642],[48.63304822312822,17.87482067243629],[48.904842402064716,17.597697195873586],[49.06472133085089,16.425251718108317]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[68.68620354490282,7.075536169873109],[68.07866361551537,7.288708074921339],[67.48711157900652,7.608465932493686],[67.29525686446311,8.162712885619086],[67.29525686446311,8.631691076725195],[68.06267572263674,8.290616028648024],[69.05392508111102,8.141395695114264],[69.43763451019784,7.56583155148404],[69.16584033126134,7.246073693911693]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",59.888,"2024-07-27T20:20:11.983673Z"
113,"1","2024-07-27T20:28:36.733322Z",114,"/data/upload/4/53da9745-c163c5f8-f5ff-49_RD_SG_3.jpg","[{""points"":[[53.17586963943155,63.69475466943379],[52.459595952586824,62.48839898632688],[51.404034729868265,63.19210646813925],[50.72545965812063,63.1418416480098],[50.65006242792644,61.48310258373779],[49.93378874108171,60.77939510192542],[49.25521366933408,59.57303941881851],[48.61433721268353,60.22648208050142],[47.21948845409116,62.890517547362535],[46.465516152149334,64.54925661163453],[45.67384523511042,66.50958459668327],[46.50321476724643,73.34560013428913],[46.72940645782898,78.87473034852916],[46.50321476724643,81.99114919655536],[46.54091338234352,87.01763120950082],[47.483378759770794,88.62610545364338],[48.12425521642134,91.08908163998667],[50.27307627695553,93.09967444516485],[53.10047240923736,93.20020408542375],[55.21159485467447,96.1658284730616],[56.94573114914066,98.5925850363753],[63.76918048171415,98.84390913702256],[63.46759156093742,96.83331633184437],[64.4100569383647,94.52113460588943],[66.03109738753962,93.26451410265307],[67.38824753103489,90.29888971501524],[66.48348076870472,87.2327356871185],[66.70967245928726,84.31737611961012],[66.82276830457853,82.85969633585594],[64.07076940249088,81.20095727158393],[62.487427568413054,78.2353328839461],[60.86638711923814,69.58978382167987],[60.82868850414105,67.12680763533658],[60.187812047490496,60.94423475941364],[61.054880194723594,57.67702145099909],[60.26320927768468,54.2087488620667],[59.09455220967486,55.063250804267426],[57.77510068127667,55.817223106209255],[56.60644361326684,54.862191523749615],[54.495321167829744,57.224638069833986],[53.967540556470475,63.809329506792565]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[54.226740653351655,77.86820540644152],[53.73431355269024,74.81984716425181],[53.48810000235954,73.85844187248428],[53.11877967686348,73.64740168648655],[52.784632715700376,73.69429950559714],[52.69669930486798,74.32742006359038],[52.85497944436629,74.98398953113895],[52.99567290169812,75.54676336046629],[53.048432948197565,76.29712846623605],[52.784632715700376,76.4847197426785],[52.57359252970263,77.02404466245052],[52.38013902587135,78.07924559243926],[52.767046033533894,80.0255050855296],[53.066019630364046,80.49448327663572],[53.47051332019306,81.50278638751385],[54.5257142501818,81.64347984484569],[55.38746167633928,81.59658202573507],[55.56332849800407,79.97860726641899],[55.616088544503505,79.01720197465147],[55.211594854674495,78.19649014021579],[55.000554668676735,77.93855213510741],[54.683994389680116,78.17304123066047],[54.38502079284997,78.2668368688817]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[50.60388412705697,20.67631500105161],[50.81492431305472,21.285986649489548],[50.85009767738767,22.903961408805625],[51.04355118121896,23.302592871245814],[51.43045818888149,25.131607816559644],[51.71184510354515,26.468195661212047],[51.94047197170939,27.687538958087927],[52.13392547554066,30.876590657609466],[52.16909883987362,32.869747969810426],[52.23944556853952,33.643561985135506],[52.50324580103671,32.7525034220339],[52.30979229720544,27.945476963196285],[51.764605150044595,24.170202524792114],[51.27217804938318,22.552227765476044],[51.37769814238206,21.004599734825884],[51.11389790988486,20.090092262168973],[50.67423085572289,20.16043899083489]],""closed"":true,""polygonlabels"":[""Cut""],""original_width"":1024,""original_height"":768},{""points"":[[42.92891491709382,2.5897743836437974],[43.497079705342195,2.5721568708298945],[44.170949570474,2.7130969733411217],[44.435212262682555,2.9068896142940592],[44.97695078171009,2.5721568708298945],[45.254426608529066,0.7575530509978455],[45.148721531645634,0.017617512813903384],[41.8190116098179,0.07047005125561354],[41.70009339832405,1.7088987429486284],[42.14933997507859,2.0788665120405994],[42.51930774417056,2.5545393580159907]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[53.586065557025634,57.390147253769086],[53.09450020379036,58.888251187438435],[53.328578943426194,61.44751207412358],[53.49243406117128,63.881930966336284],[53.4690261872077,67.2214543184742],[54.194670280078796,73.58839603656897],[54.21807815404238,70.18645168719482],[55.01394586880423,73.52597503933274],[54.66282775935048,69.71829420792312],[54.42874901971463,69.53103121621447],[54.26489390196954,66.53482334887576],[54.14785453215163,63.32014199121028],[54.07763091026088,60.26151312663535],[54.14785453215163,57.88951523165887],[54.101038784224464,57.390147253769086]],""closed"":true,""polygonlabels"":[""Cut""],""original_width"":1024,""original_height"":768}]",502.18,"2024-07-27T20:28:36.733345Z"
114,"1","2024-07-27T20:28:47.983514Z",115,"/data/upload/4/246358cc-c794cfc3-95fa-41_RD_SG_2.jpg","",4.712,"2024-07-27T20:28:47.983538Z"
115,"1","2024-07-27T20:28:57.582864Z",116,"/data/upload/4/53b8921b-c794cfc3-95fa-41_RD_SG_3.jpg","",8.283,"2024-07-27T20:28:57.582886Z"
116,"1","2024-07-27T20:29:02.693091Z",117,"/data/upload/4/e0d4057c-38381ebc-94d7-4a_RD_SG_3.jpg","",3.06,"2024-07-27T20:29:02.693113Z"
117,"1","2024-07-27T20:29:07.869446Z",118,"/data/upload/4/45f67d78-58686a4b-9975-49_RD_SG_2.jpg","[{""points"":[[58.236865538735536,14.514692787177205],[64.38112199465718,26.536064113980412],[63.84683882457702,21.9946571682992],[63.04541406945682,17.45325022261799],[61.576135351736426,14.870881567230631],[59.83971504897596,14.692787177203916]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",18.012,"2024-07-27T20:29:22.726487Z"
118,"1","2024-07-27T20:30:06.296922Z",119,"/data/upload/4/3382652e-58686a4b-9975-49_RD_SG_3.jpg","[{""points"":[[47.01691896705254,90.026714158504],[48.419412288512916,71.86108637577917],[48.68655387355298,65.62778272484417],[47.551202137132684,61.6206589492431],[48.82012466607302,55.921638468388245],[47.217275155832596,51.11308993766697],[47.551202137132684,45.859305431878894],[48.48619768477293,43.722172751558325],[49.62154942119324,36.420302760463045],[51.82546749777382,21.549421193232412],[51.3579697239537,19.056099732858414],[54.83081032947462,14.247551202137132],[54.630454140694575,8.19234194122885],[50.82368655387356,5.78806767586821],[45.68121104185218,6.144256455921639],[40.80587711487088,8.370436331255565],[39.26981300089047,10.507569011576136],[38.601959038290296,11.487088156723063],[39.203027604630456,22.974176313446126],[39.403383793410505,26.357969723953694],[38.601959038290296,39.626001780943895],[38.935886019590384,42.38646482635797],[39.47016918967053,46.57168299198575],[39.670525378450584,50.84594835262689],[38.40160284951024,60.106856634016026],[38.46838824577026,64.1139804096171],[38.40160284951024,67.58682101513801],[38.334817453250224,75.15583259127338],[38.13446126447017,82.27960819234195],[38.26803205699021,85.84149599287623],[41.13980409617098,85.84149599287623]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[59.108870111341524,24.762153106392574],[58.60016442884006,25.207876180584332],[58.33854436355359,25.82801263163373],[58.44028550005389,26.700079515921942],[58.7745778056977,26.835734364589005],[59.1670079036274,26.467528346778423],[59.21061124784182,25.672978518871382]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",42.739,"2024-07-27T20:30:06.296944Z"
119,"1","2024-07-27T20:31:33.539119Z",120,"/data/upload/4/94c96dc7-079836df-87ac-4a_RD_SG_2.jpg","[{""points"":[[51.077564723127466,17.312219804069418],[50.22455815932558,20.99185596164616],[49.12066731205256,23.065832705007594],[48.267660748250684,25.87573667988437],[46.66200133403538,30.893422349307198],[45.257049346596986,32.69978919029942],[43.751743645770134,34.50615603129164],[42.948913938662486,37.71747485972224],[41.895199948083686,39.99215902986059],[40.8414859575049,43.40418528506812],[40.44007110395108,46.147186784352584],[40.28954053386839,48.957090759229374],[41.192723954364496,51.49938483173694],[42.84856022527403,51.833897209698456],[44.50439649618356,50.42894522226007],[46.66200133403538,49.626115515152414],[49.12066731205256,47.083821442644854],[51.22809529321015,42.53445310236816],[51.4789795766813,40.192866456637496],[55.94471982246761,38.78791446919911],[58.152501517013654,37.115352579391505],[59.15603865089821,33.16810651944555],[60.76169806511352,30.090592642199542],[59.85851464461741,27.682103520876588],[58.30303208709634,24.872199545999813],[59.15603865089821,22.530612900269155],[59.05568493750975,20.055221303353896],[58.30303208709634,17.51292723084633],[57.098787526434855,14.76992573156185],[56.04507353585606,13.565681170900376],[53.38570013106197,15.104438109523374],[51.729863860152435,15.639657914261809]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[63.7728765630096,12.375825380526441],[64.41659309700816,12.478820025966208],[64.98306364692688,12.925130156205203],[65.44653955140585,13.611761125803653],[65.75552348772514,13.989408159082803],[66.86271592620265,13.440103383404042],[67.94415970332022,13.440103383404042],[68.38188694643922,13.886413513643037],[69.23159277131732,13.680424222763502],[70.49327717795447,12.444488477486285],[71.67771560051182,11.24288428068899],[71.88370489139133,9.835290793012161],[70.62202048475417,8.462028853815255],[68.69087088275853,8.221708014455796],[67.94415970332022,9.938285438451931],[67.1974485238819,9.869622341492084],[66.16750206948421,9.251654468853477],[65.13755561508654,10.041280083891698],[64.57108506516781,9.182991371893632],[63.953117192529206,9.526306856692859],[63.43814396533036,10.762242601970074],[62.562689479092334,11.139889635249224],[61.81597829965402,11.792189056367752],[61.661486331494366,12.101172992687056],[62.279454204132975,12.341493832046517],[63.309400658530656,12.341493832046517]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[59.55009609997912,10.212937826291313],[60.14231531125779,10.041280083891698],[60.50279657029698,9.079996726453864],[60.78603184525634,8.427697305335332],[60.47704790893703,8.118713369016028],[59.80758271357855,8.084381820536107],[59.26686082501976,8.359034208375487],[58.90637956598058,8.839675887094405],[58.49440098422151,9.526306856692859],[58.36565767742179,10.384595568690925],[58.8033849205408,10.521921762610615]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[77.36067765503898,29.74857428659708],[87.89188015125525,17.389216833824918],[87.40265558541638,19.517772839580125],[86.93917968093741,21.680660393815252],[86.42420645373858,22.71060684821293],[85.8319872424599,24.324189626769297],[85.0852760630216,25.62878846900636],[83.90083764046425,27.105045053643035],[82.79364520198675,28.06632841108087],[81.32597150447006,28.890285574599012],[79.8840464683133,29.37092725331793],[78.41637277079661,29.4739218987577]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[31.145801263420235,51.56124051789179],[37.68484945077473,37.25740568915549],[36.48575748487842,38.06745892833877],[35.382592876253824,38.79224340550276],[34.00763408869273,40.45498426487896],[33.46404573081975,41.648746933149056],[32.760578444160586,42.13904231475998],[31.209752834934708,43.716514412116894],[30.362394512367985,45.18740055694968],[29.97868508328117,48.363661942168335],[30.29844294085352,49.60005899144807],[31.193764942056085,50.665918516689224]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",105.896,"2024-07-27T20:31:55.862673Z"
